review_id,review_title,review_date,review_rating,review_content,review_location
64b9099b4590515a470d29db,Easy to order,2023-07-20,5,"Easy to order, delivered on time, excellent service. Would recommend to anyone.",GB
64b53fe05680a68b79962337,Great customer service,2023-07-10,5,"Great customer service & very quick delivery. You get what you pay for, good quality. Would recommend them. Thanks guys",GB
64b3bb536e916ad7da7694a4,Good service  quick delivery  very…,2023-06-12,5,Good service  quick delivery  very happy with my chairs,GB
64ad826cf63a60d3e55e61d1,I purchased a hartman table cover as it…hartman table cover,2023-07-11,1,I purchased a hartman table cover as it stated it had 4 corner toggles that could be tightened to prevent it blowing off in windThe guidelines for use that was supplied stated ensure the corner toggles are tightened.the cover has a elastic loop on the 4 ends which have no toggles and cannot be tightenedI have got no joy from speaking to this company who insist that the elastic loop is the toggle .this is not correct only suggestion was to return at my expense and time for a refund.Company fobbed me off and description does not match what I have received I will have to go to further expense of buying garden clamps to prevent this blowing off in wind....very unhappy and will now not order the matching sofa set covers,GB
64aceff363236dbd35355e92,High quality,2023-07-11,5,"Easy to use website, great customer service. High quality product, delivered on time. Highly recommend.",GB
64abe55fcaa1a61f6e4326d8,Easy to order with rapid confirmation,2023-06-06,5,"Easy to order with rapid confirmation, competitively priced, prompt notification of delivery and goods accurately processed. Hassle-free.",GB
64aaba90ad7475c4601dff13,5* experience,2023-06-08,5,"Really easy website, fast dispatch and item turned up with no issues",GB
64aa8108b0f6b1ffc4ee1443,Item was just what we wanted and was…,2023-06-09,5,Item was just what we wanted and was delivered promptly,GB
64aa80f7c8d57a4af97f73eb,Perfect Egg Chair,2023-07-08,5,"After sitting in many of these type of egg chairs around garden centres etc., which were all uncomfortable, I took the chance to order this.  It looked robust and comfortable - and it was.  Would thoroughly recommend paying the extra for this, as it will last for years with care.  Plus the seat folds for the winter, a must.",GB
64a9627b058691d4146bee5e,Do not buy from this company,2023-07-08,1,"Do not buy from this company. We ordered some garden furniture to find that when we unpacked it several cushions and seat pads were missing. Spoken to someone on live chat who said they would arrange for these to be sent to me and she would update me when out for delivery. Had no update- so called and got told it was Megan dealing with it so they would get her to call or email me with an update. Several weeks later, still no update so called again and spoke to a very rude male who said they were short staffed and he wasn't after sales so can only read what's on screen and that Megan would have to update me. I mentioned I'd been told that before and was still waiting to which he reiterated Megan would need to call me on Monday. Still awaiting an update and my missing cushions...",GB
