review_id,review_title,review_date,review_rating,review_content,review_location
658af97912266418fb32e1e2,Uros was very helpful and…,2023-12-26,5,Uros was very helpful and knowledgeable. Great first experience in store.,GB
6588b4a6bc14d03b85d6e09a,exactly what I ordered,2023-06-28,4,,GB
658828f24d8a3b6043a7068a,Had an issue with some cables on my…,2023-12-24,5,"Had an issue with some cables on my multi gym.I went to the Web site to look up my machine and see if the do spate parts.Had a chat bubble pop up, and gave me all the info on who to talk to right away and it was Christmas eve, and a Sunday!Great service, 5 stars!",GB
65870323068cfbb59c92c2ee,Uros was great,2023-12-23,5,Uros was great. Provided expert advice to the informed and the uninformed.  Very helpful.  Would very much recommend.,GB
6586f853161e9c9dd765be66,Brilliant customer service,2023-12-23,5,"I was initially annoyed at trying to buy on the website and it not working, so I started a webchat. Uros in Edinburgh answered straight away and was so helpful, he completely changed my mind about this company and went far beyond what I expected to make sure I got what I needed. He offered different suggestions and phoned other stores to find stock. Uros was brilliant and I'd definitely use this company again as a result",GB
6586c7912c4d06aeaf3b4677,Uros was very knowledgeable,2023-12-23,5,"Uros was very knowledgeable, friendly and helpful. Great experience.",GB
6585ac13ec6bd53952589d55,From the moment I walked in the door…,2023-12-22,5,"From the moment I walked in the door and was welcomed with a non-intrusive but friendly greeting, the service was exceptional. I couldn't be happier with the product information, level of detail provided and also personal attention that I received from Uros.He made the whole experience a very positive one and I'm delighted with my purchase!",GB
6585a0ca267f669430845010,Very good knowledgable staff ( Oscar ),2023-12-22,5,"Oscar was clear and knowledgable regarding my issue, extremely helpful, great customer service.",GB
65842bd8705c5d6ed6a004d0,Great store,2023-12-21,5,"Got what I wanted from powerhouse fitness, today. Very welcoming/friendly staff, thanks Reuben and Reece!",GB
6583f9258237cb6be7e8d258,10 Years +,2023-12-21,5,I've ordered a lot of equipment from Powerhouse Fitness over the last 10 years for myself and family. Advice over the phone if you want it and the delivery service has always been super easy.,GB
658306929f80fb02f738f10f,Product great delivery no contact made…,2023-12-20,4,Product great delivery no contact made from freight company until day of delivery. This was not helpful as out when item delivered. Needs attention.,GB
6583059169188fb4f0468f13,Problem resolved,2023-12-20,4,Ordering and delivery were straightforward but there was a manufacturing fault with the handlebar clamp which was quickly resolved by Simon at the Chessington branch of Powerhouse - many thanks to him.,GB
6581e058dda68be0dcf4c03a,Very Happy Customers,2023-11-27,5,"We visited the shop in Aberdeen and were received by Emma. She was very professional, nice and approachable. When we had something in mind Emma was quick to give all the information we needed, even researching for some extra information we wanted. At all time Emma kept us informed about the process to purchase our cross-trainer, made arrangements with the installation team and advised us about the different financing options we had, for which we are grateful since we had no idea we could use that facility. In general, we are very pleased with the assistance from Emma and through her we have had a great experience with Powerhouse.",GB
6581a57f66c20f9a68a197ec,Popped into store to pick up a xmas…,2023-12-19,5,"Popped into store to pick up a xmas present. Great service, thank you!",GB
6581861d03b7aaf5f0854421,Great staff at Leeds store 5 stars…,2023-12-19,5,Great staff at Leeds store 5 stars helped arriva out massively,GB
65805b0d3494417b542ba41d,Quick response and helpful advice from Emma (Edinburgh store),2023-12-18,5,"Emma (Edinburgh store) responded quickly via online chat - making clear the differences between two similar items I was interested in.Having had my initial query answered,  I then asked about delivery times and Emma not only gave me the delivery info, but also offered to put my order together for processing and same day dispatch.Great service - Many thanks!",GB
657fe1c730b73a7be9b9af75,Shocking customer service,2023-12-18,1,"Shocking customer service. I have been asking for some help (a simple query I have about how to move a seat forward) but will anyone help me? No. They’ve ignored and ignored. I haven’t got the time for this company anymore, I’ve given up with them but i will be looking into my consumer rights.Edit: Following Powerhouses reply - all I needed was support with how to move the seat. It wasn’t a difficult request and didn’t need the many emails it took to get nowhere. I don’t know why I was passed around so much or why this was something only the manufacturer could deal with. I ended up doing it myself with a makeshift resolution which isn’t right but I just couldn’t deal with this company anymore. Turns out - I was missing a part.",GB
657ef546ea98ee8c95e682a9,Met Michael who identified exactly what…,2023-12-16,5,Met Michael who identified exactly what I needed checked stock and arranged delivery. Offered some advice on use and gave enthusiastic testimonials about the equipment for own and others experience.,GB
657ee68682f6a9d61453d4f9,Easy and nice,2023-12-17,5,,GB
